protein_id	organism_name	kingdom	protein_length	TM_helix_presence	class	cv_subset
Q92466	Homo sapiens	Metazoa	427	False	Training	2
Q7DMA9	Arabidopsis thaliana	Viridiplantae	635	True	Training	2
Q7Z7H3	Homo sapiens	Metazoa	387	False	Training	2
A0A2Z4LIS9	Homo sapiens	Metazoa	290	False	Training	2
Q9LSW8	Arabidopsis thaliana	Viridiplantae	251	False	Training	2
Q9FNN6	Arabidopsis thaliana	Viridiplantae	298	False	Training	2
Q5U623	Homo sapiens	Metazoa	682	False	Training	2
Q03790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	475	False	Training	2
P09119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	513	False	Training	2
P53277	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	215	False	Training	2
P34257	Caenorhabditis elegans	Metazoa	329	False	Training	2
Q8BMA3	Mus musculus	Metazoa	555	False	Training	2
Q9QXY4	Rattus norvegicus	Metazoa	580	False	Training	2
P50591	Homo sapiens	Metazoa	281	True	Training	2
Q13426	Homo sapiens	Metazoa	336	False	Training	2
O59836	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	545	False	Training	2
Q9W3E2	Drosophila melanogaster	Metazoa	1195	False	Training	2
Q8WXI9	Homo sapiens	Metazoa	593	False	Training	2
W5U2K2	Catharanthus roseus	Viridiplantae	289	False	Training	2
G5ECG2	Caenorhabditis elegans	Metazoa	467	False	Training	2
Q9UM07	Homo sapiens	Metazoa	663	False	Training	2
P25582	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	841	False	Training	2
Q9SD11	Arabidopsis thaliana	Viridiplantae	103	False	Training	2
Q9HD23	Homo sapiens	Metazoa	443	True	Training	2
Q9UBP6	Homo sapiens	Metazoa	276	False	Training	2
Q9UBI1	Homo sapiens	Metazoa	195	False	Training	2
Q62711	Rattus norvegicus	Metazoa	772	False	Training	2
Q9USL4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	549	False	Training	2
Q8TBK2	Homo sapiens	Metazoa	473	False	Training	2
P47130	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423	False	Training	2
Q00922	Candida boidinii	Fungi	663	False	Training	2
O94606	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	473	False	Training	2
Q8IPX7	Drosophila melanogaster	Metazoa	232	False	Training	2
Q3EBC8	Arabidopsis thaliana	Viridiplantae	1388	False	Training	2
Q94A03	Arabidopsis thaliana	Viridiplantae	391	True	Training	2
Q86WV1	Homo sapiens	Metazoa	359	False	Training	2
Q8IZV2	Homo sapiens	Metazoa	173	True	Training	2
O95707	Homo sapiens	Metazoa	220	False	Training	2
Q99675	Homo sapiens	Metazoa	332	False	Training	2
V5ILE0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	428	False	Training	2
P53397	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	376	False	Training	2
P70174	Mus musculus	Metazoa	488	True	Training	2
P47123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	218	False	Training	2
Q66PJ3	Homo sapiens	Metazoa	237	False	Training	2
B0F481	Arabidopsis thaliana	Viridiplantae	833	False	Training	2
P49957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False	Training	2
Q6NLC1	Arabidopsis thaliana	Viridiplantae	706	True	Training	2
Q92624	Homo sapiens	Metazoa	585	False	Training	2
Q9LV85	Arabidopsis thaliana	Viridiplantae	564	True	Training	2
Q61510	Mus musculus	Metazoa	634	False	Training	2
E3SCZ8	Cavia porcellus	Metazoa	142	False	Training	2
Q9Z0J4	Mus musculus	Metazoa	1429	False	Training	2
P80147	Sus scrofa	Metazoa	500	False	Training	2
Q9FE22	Arabidopsis thaliana	Viridiplantae	292	False	Training	2
Q6ZSB9	Homo sapiens	Metazoa	765	False	Training	2
Q9CAF4	Arabidopsis thaliana	Viridiplantae	1309	False	Training	2
O94826	Homo sapiens	Metazoa	608	True	Training	2
P32843	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	850	True	Training	2
P86981	Podarcis siculus	Metazoa	81	False	Training	2
P10156	Tetrahymena thermophila (strain SB210)	Sar	164	False	Training	2
P35731	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278	False	Training	2
O74904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	122	False	Training	2
P32338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	300	False	Training	2
Q4ZGE1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	61	True	Training	2
P40069	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1113	False	Training	2
P18409	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	493	False	Training	2
Q15796	Homo sapiens	Metazoa	467	False	Training	2
Q8R2K4	Mus musculus	Metazoa	616	False	Training	2
Q9SQU2	Arabidopsis thaliana	Viridiplantae	199	True	Training	2
P53859	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	292	False	Training	2
Q9VKJ9	Drosophila melanogaster	Metazoa	816	False	Training	2
Q6ZVD8	Homo sapiens	Metazoa	1323	False	Training	2
Q10103	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	960	False	Training	2
Q8TDB4	Homo sapiens	Metazoa	240	True	Training	2
P42937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	148	False	Training	2
Q08230	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	162	False	Training	2
Q02085	Mus musculus	Metazoa	264	False	Training	2
Q9XIK0	Arabidopsis thaliana	Viridiplantae	179	False	Training	2
P41779	Caenorhabditis elegans	Metazoa	338	False	Training	2
Q04922	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	465	False	Training	2
P53297	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	722	False	Training	2
P40957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	749	False	Training	2
Q8WVT3	Homo sapiens	Metazoa	735	False	Training	2
Q9NWU5	Homo sapiens	Metazoa	206	False	Training	2
P05066	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	565	False	Training	2
Q80ZI1	Mus musculus	Metazoa	223	False	Training	2
Q04894	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360	False	Training	2
Q9M9L6	Arabidopsis thaliana	Viridiplantae	211	False	Training	2
Q8NFG4	Homo sapiens	Metazoa	579	False	Training	2
P53955	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	656	False	Training	2
Q6PCD5	Homo sapiens	Metazoa	774	False	Training	2
Q9EPL8	Mus musculus	Metazoa	1038	False	Training	2
D6VTK4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	431	True	Training	2
Q96EH3	Homo sapiens	Metazoa	234	False	Training	2
Q9NP77	Homo sapiens	Metazoa	194	False	Training	2
P27351	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	700	False	Training	2
P08011	Rattus norvegicus	Metazoa	155	True	Training	2
Q9BYB4	Homo sapiens	Metazoa	327	False	Training	2
P15315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	225	False	Training	2
P09440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	975	False	Training	2
Q9WTR1	Mus musculus	Metazoa	756	True	Training	2
Q68DD2	Homo sapiens	Metazoa	849	False	Training	2
Q2VUH8	Komagataella pastoris	Fungi	323	False	Training	2
Q659A1	Homo sapiens	Metazoa	982	False	Training	2
P83565	Rattus norvegicus	Metazoa	206	False	Training	2
Q96N77	Homo sapiens	Metazoa	438	False	Training	2
V5IM94	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	141	False	Training	2
P0DOY1	Mus musculus	Metazoa	740	False	Training	2
P48634	Homo sapiens	Metazoa	2157	False	Training	2
Q6ZY51	Arabidopsis thaliana	Viridiplantae	1196	False	Training	2
Q54HC6	Dictyostelium discoideum	Amoebozoa	1460	True	Training	2
O94225	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	474	False	Training	2
O13684	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	261	False	Training	2
O96626	Dictyostelium discoideum	Amoebozoa	138	False	Training	2
P82403	Spinacia oleracea	Viridiplantae	211	False	Training	2
P29539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1916	False	Training	2
Q96I23	Homo sapiens	Metazoa	114	False	Training	2
Q9WVJ4	Rattus norvegicus	Metazoa	145	True	Training	2
P40992	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	514	False	Training	2
Q5HYK7	Homo sapiens	Metazoa	790	False	Training	2
Q96QE3	Homo sapiens	Metazoa	1844	False	Training	2
Q558Z2	Dictyostelium discoideum	Amoebozoa	905	True	Training	2
Q80WE1	Rattus norvegicus	Metazoa	593	False	Training	2
Q9FLU1	Arabidopsis thaliana	Viridiplantae	454	False	Training	2
Q54KF1	Dictyostelium discoideum	Amoebozoa	1158	False	Training	2
L7N1X6	Mus musculus	Metazoa	466	False	Training	2
Q80ZD3	Mus musculus	Metazoa	593	True	Training	2
Q86MA2	Trypanosoma brucei brucei	Discoba	743	False	Training	2
Q6K1E7	Mus musculus	Metazoa	370	False	Training	2
Q8BHK1	Mus musculus	Metazoa	323	True	Training	2
Q86SP6	Homo sapiens	Metazoa	731	True	Training	2
P0C2X8	Xenopus laevis	Metazoa	363	False	Training	2
P52655	Homo sapiens	Metazoa	376	False	Training	2
P09932	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586	False	Training	2
P54845	Homo sapiens	Metazoa	237	False	Training	2
Q14159	Homo sapiens	Metazoa	915	False	Training	2
Q06678	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367	False	Training	2
P06100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	191	False	Training	2
P03069	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	281	False	Training	2
Q9ET80	Mus musculus	Metazoa	660	True	Training	2
Q62504	Mus musculus	Metazoa	3644	False	Training	2
Q8NGU9	Homo sapiens	Metazoa	434	True	Training	2
P53721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	224	True	Training	2
Q9VC61	Drosophila melanogaster	Metazoa	755	False	Training	2
Q9C7C4	Arabidopsis thaliana	Viridiplantae	327	False	Training	2
Q9Y5B0	Homo sapiens	Metazoa	961	False	Training	2
Q9SRP6	Arabidopsis thaliana	Viridiplantae	194	False	Training	2
Q9VJV8	Drosophila melanogaster	Metazoa	361	False	Training	2
Q09668	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	117	False	Training	2
Q54XQ2	Dictyostelium discoideum	Amoebozoa	1125	False	Training	2
O23342	Arabidopsis thaliana	Viridiplantae	177	True	Training	2
Q9H8M7	Homo sapiens	Metazoa	445	False	Training	2
Q9NXV6	Homo sapiens	Metazoa	580	False	Training	2
Q8BH07	Mus musculus	Metazoa	226	True	Training	2
Q801E2	Xenopus laevis	Metazoa	1116	False	Training	2
Q9SSW0	Arabidopsis thaliana	Viridiplantae	193	False	Training	2
P50875	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	604	False	Training	2
O00910	Dictyostelium discoideum	Amoebozoa	707	False	Training	2
Q53H47	Homo sapiens	Metazoa	684	False	Training	2
Q5XIQ3	Rattus norvegicus	Metazoa	316	False	Training	2
Q12416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False	Training	2
P29172	Bos taurus	Metazoa	448	False	Training	2
Q12046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	339	False	Training	2
O13898	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	893	True	Training	2
O74387	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287	False	Training	2
Q9SCL7	Arabidopsis thaliana	Viridiplantae	347	False	Training	2
Q9VWE6	Drosophila melanogaster	Metazoa	2111	False	Training	2
Q921G6	Mus musculus	Metazoa	680	True	Training	2
Q6PIU2	Homo sapiens	Metazoa	408	True	Training	2
O35284	Mus musculus	Metazoa	125	False	Training	2
A2A288	Homo sapiens	Metazoa	527	False	Training	2
Q99LY9	Mus musculus	Metazoa	106	False	Training	2
O94664	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	234	False	Training	2
P34164	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	415	False	Training	2
Q15843	Homo sapiens	Metazoa	81	False	Training	2
P21138	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Amoebozoa	233	False	Training	2
D3Z3K2	Mus musculus	Metazoa	276	False	Training	2
P14736	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	754	False	Training	2
Q9HB07	Homo sapiens	Metazoa	376	False	Training	2
Q497V6	Mus musculus	Metazoa	772	False	Training	2
Q92366	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	61	False	Training	2
Q8BVZ5	Mus musculus	Metazoa	266	False	Training	2
Q9Y7U4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	328	False	Training	2
Q03565	Caenorhabditis elegans	Metazoa	89	False	Training	2
D3ZAW2	Rattus norvegicus	Metazoa	406	True	Training	2
Q09406	Caenorhabditis elegans	Metazoa	534	False	Training	2
Q8N8R5	Homo sapiens	Metazoa	385	False	Training	2
Q921W0	Mus musculus	Metazoa	196	False	Training	2
O60104	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	376	False	Training	2
Q9SF47	Arabidopsis thaliana	Viridiplantae	904	False	Training	2
Q9C6T1	Arabidopsis thaliana	Viridiplantae	505	False	Training	2
P09007	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	221	False	Training	2
Q9LXT3	Arabidopsis thaliana	Viridiplantae	142	False	Training	2
P51998	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	286	False	Training	2
Q8N6F7	Homo sapiens	Metazoa	178	False	Training	2
P47141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	266	False	Training	2
Q80VR2	Mus musculus	Metazoa	395	False	Training	2
A0PJW6	Homo sapiens	Metazoa	202	True	Training	2
Q9SLB9	Arabidopsis thaliana	Viridiplantae	450	False	Training	2
O59748	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	335	False	Training	2
Q7Z418	Homo sapiens	Metazoa	384	True	Training	2
Q9VQD4	Drosophila melanogaster	Metazoa	274	False	Training	2
Q04603	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	196	False	Training	2
Q00453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False	Training	2
Q96RQ1	Homo sapiens	Metazoa	377	True	Training	2
Q9SU50	Arabidopsis thaliana	Viridiplantae	626	True	Training	2
Q63ZY3	Homo sapiens	Metazoa	851	False	Training	2
A0A120KVR8	Trypanosoma brucei brucei	Discoba	1728	False	Training	2
P56192	Homo sapiens	Metazoa	900	False	Training	2
P38749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	330	False	Training	2
P35735	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	353	True	Training	2
Q9LV14	Arabidopsis thaliana	Viridiplantae	520	False	Training	2
Q80VM7	Mus musculus	Metazoa	985	False	Training	2
Q9QZQ8	Mus musculus	Metazoa	369	False	Training	2
Q84VQ4	Arabidopsis thaliana	Viridiplantae	218	True	Training	2
P36531	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	177	False	Training	2
Q10164	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1275	False	Training	2
Q9Y5Z4	Homo sapiens	Metazoa	205	False	Training	2
Q9SN74	Arabidopsis thaliana	Viridiplantae	240	False	Training	2
P40498	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	721	False	Training	2
Q969G3	Homo sapiens	Metazoa	411	False	Training	2
Q6NZY4	Homo sapiens	Metazoa	707	False	Training	2
Q9LY74	Arabidopsis thaliana	Viridiplantae	338	True	Training	2
Q06244	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254	False	Training	2
Q9LZ60	Arabidopsis thaliana	Viridiplantae	115	False	Training	2
P34162	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210	False	Training	2
O08715	Mus musculus	Metazoa	857	False	Training	2
O75575	Homo sapiens	Metazoa	148	False	Training	2
P35637	Homo sapiens	Metazoa	526	False	Training	2
Q9XIA7	Arabidopsis thaliana	Viridiplantae	54	True	Training	2
P06778	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	471	False	Training	2
Q00013	Homo sapiens	Metazoa	466	False	Training	2
Q8TEK3	Homo sapiens	Metazoa	1537	False	Training	2
P23542	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	418	False	Training	2
G5EFY7	Caenorhabditis elegans	Metazoa	295	False	Training	2
P23500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304	True	Training	2
Q6PIZ9	Homo sapiens	Metazoa	186	True	Training	2
P70662	Mus musculus	Metazoa	411	False	Training	2
Q9ZVL6	Arabidopsis thaliana	Viridiplantae	285	True	Training	2
Q8RVC7	Chlamydomonas reinhardtii	Viridiplantae	411	True	Training	2
Q15365	Homo sapiens	Metazoa	356	False	Training	2
Q9H8H0	Homo sapiens	Metazoa	719	False	Training	2
P40567	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111	False	Training	2
H2QII6	Pan troglodytes	Metazoa	3224	False	Training	2
Q5QGS0	Homo sapiens	Metazoa	1516	False	Training	2
P40161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455	False	Training	2
Q9Y4K3	Homo sapiens	Metazoa	522	False	Training	2
Q10FT0	Oryza sativa subsp. japonica	Viridiplantae	824	False	Training	2
F4K8S5	Arabidopsis thaliana	Viridiplantae	355	False	Training	2
Q9M2V1	Arabidopsis thaliana	Viridiplantae	405	False	Training	2
D3YXJ0	Mus musculus	Metazoa	1211	False	Training	2
Q9ULE6	Homo sapiens	Metazoa	856	False	Training	2
O74879	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	634	False	Training	2
Q41062	Pisum sativum	Viridiplantae	1011	False	Training	2
Q9BZH6	Homo sapiens	Metazoa	1224	False	Training	2
Q8W487	Arabidopsis thaliana	Viridiplantae	250	False	Training	2
P41546	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238	False	Training	2
A1A519	Homo sapiens	Metazoa	330	False	Training	2
P0C627	Rattus norvegicus	Metazoa	331	False	Training	2
G1UH28	Punica granatum	Viridiplantae	299	False	Training	2
Q86NP2	Drosophila melanogaster	Metazoa	1251	False	Training	2
Q969Y2	Homo sapiens	Metazoa	492	False	Training	2
O74418	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	244	False	Training	2
Q7Z624	Homo sapiens	Metazoa	323	False	Training	2
Q7SG49	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	414	False	Training	2
Q24246	Drosophila melanogaster	Metazoa	663	False	Training	2
Q9NWT6	Homo sapiens	Metazoa	349	False	Training	2
P70338	Mus musculus	Metazoa	423	False	Training	2
Q07800	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	427	False	Training	2
Q7SB95	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	117	False	Training	2
Q60EN8	Oryza sativa subsp. japonica	Viridiplantae	151	True	Training	2
P60709	Homo sapiens	Metazoa	375	False	Training	2
Q8BFX3	Mus musculus	Metazoa	815	False	Training	2
P53165	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	657	False	Training	2
Q9NSA0	Homo sapiens	Metazoa	550	True	Training	2
P80299	Rattus norvegicus	Metazoa	554	False	Training	2
P83876	Homo sapiens	Metazoa	142	False	Training	2
Q8BN78	Mus musculus	Metazoa	671	False	Training	2
Q9DB00	Mus musculus	Metazoa	2260	False	Training	2
Q2VLK6	Trypanosoma cruzi (strain CL Brener)	Discoba	358	False	Training	2
Q9CPZ1	Mus musculus	Metazoa	294	False	Training	2
P34111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1160	False	Training	2
Q11184	Caenorhabditis elegans	Metazoa	425	False	Training	2
Q7M0E7	Rattus norvegicus	Metazoa	145	False	Training	2
Q53GL0	Homo sapiens	Metazoa	409	False	Training	2
Q9SZI2	Arabidopsis thaliana	Viridiplantae	372	False	Training	2
P56280	Mus musculus	Metazoa	116	False	Training	2
O94411	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	509	False	Training	2
Q5HZI1	Mus musculus	Metazoa	1210	False	Training	2
P50534	Drosophila melanogaster	Metazoa	773	False	Training	2
Q96QD9	Homo sapiens	Metazoa	318	False	Training	2
Q9NAN2	Caenorhabditis elegans	Metazoa	309	False	Training	2
Q9UUB5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329	False	Training	2
Q03824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	705	True	Training	2
P0C6S7	Rattus norvegicus	Metazoa	1260	False	Training	2
Q9FN52	Arabidopsis thaliana	Viridiplantae	503	False	Training	2
P54861	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	757	False	Training	2
Q2V2P9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	66	True	Training	2
P40087	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	428	False	Training	2
O59746	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	819	False	Training	2
Q94521	Drosophila melanogaster	Metazoa	275	False	Training	2
Q9QZ59	Mus musculus	Metazoa	374	False	Training	2
Q8SSG3	Encephalitozoon cuniculi (strain GB-M1)	Fungi	128	False	Training	2
Q9CR51	Mus musculus	Metazoa	118	False	Training	2
P53298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	406	False	Training	2
Q6P6C2	Homo sapiens	Metazoa	394	False	Training	2
Q6Y685	Mus musculus	Metazoa	774	False	Training	2
Q6P087	Homo sapiens	Metazoa	351	False	Training	2
Q96RL7	Homo sapiens	Metazoa	3174	False	Training	2
Q9NWU2	Homo sapiens	Metazoa	228	False	Training	2
Q03373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	323	False	Training	2
Q9SRY4	Arabidopsis thaliana	Viridiplantae	453	True	Training	2
Q9UTH9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	617	False	Training	2
P31376	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	625	False	Training	2
Q10223	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	431	False	Training	2
Q9UBK9	Homo sapiens	Metazoa	157	False	Training	2
Q8IWZ4	Homo sapiens	Metazoa	224	False	Training	2
Q9NY87	Homo sapiens	Metazoa	97	False	Training	2
Q8WT44	Caenorhabditis elegans	Metazoa	1178	False	Training	2
P02489	Homo sapiens	Metazoa	173	False	Training	2
Q96D96	Homo sapiens	Metazoa	273	True	Training	2
Q12182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319	False	Training	2
A0A8I6ASZ5	Rattus norvegicus	Metazoa	666	False	Training	2
